product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,review_content,price_difference,discount_effectiveness_score,popularity_score,review_length,sentiment_score,main_category,category_encoded,tfidf_about_0,tfidf_about_1,tfidf_about_2,tfidf_about_3,tfidf_about_4,price_band,rating_density,discount_impact,category_popularity,engagement_score,demand_score,product_classification
B000000128,Sample Product 128,Clothing|Men|Shirts,2361.0,9610.0,0.5,2.7,12998,Great quality product with nice features.,"It is okay, nothing special.",7249.0,0.27,25.576094818101655,28,0.4285714285714286,Clothing,0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,2,1.3524086983664552,1.35,280,28.70466624667308,0.3440526275002798,Low Demand
B000000129,Sample Product 129,Clothing|Men|Shirts,2386.0,8095.0,0.49,3.5,43404,Great quality product with nice features.,"Amazing product, totally worth it!",5709.0,0.34299999999999997,37.37415472289068,34,0.48750000000000004,Clothing,0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,2,5.361166007905139,1.7149999999999999,280,41.29165472289068,0.7023743256886263,High Demand
B000000130,Sample Product 130,Clothing|Men|Shirts,4302.0,6794.0,0.05,3.6,46417,Great quality product with nice features.,Really good for the price. Fast shipping.,2492.0,0.036,38.68359333848294,41,0.44999999999999996,Clothing,0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,1,6.831052244297277,0.18000000000000002,280,39.493593338482945,0.6928024983424748,High Demand
B000000131,Sample Product 131,Electronics|TV|Smart,2978.0,7027.0,0.44,3.1,7149,Great quality product with nice features.,"Terrible, broke after one day.",4049.0,0.2728,27.512089670632967,30,-1.0,Electronics,2,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,2,1.0172168468981218,1.364,258,29.24008967063297,0.21802869025375202,Low Demand
B000000132,Sample Product 132,Electronics|TV|Smart,4243.0,6257.0,0.23,3.1,18749,Great quality product with nice features.,"It is okay, nothing special.",2014.0,0.1426,30.500741997335524,28,0.4285714285714286,Electronics,2,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,1,2.996005113454778,0.7130000000000001,258,32.35531342590695,0.40904768506160827,Low Demand
B000000133,Sample Product 133,Electronics|TV|Smart,3744.0,2469.0,0.76,4.5,14023,Great quality product with nice features.,"Terrible, broke after one day.",-1275.0,0.684,42.96836441970482,30,-1.0,Electronics,2,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0,5.677327935222672,3.42,258,48.80836441970482,0.45217684286661447,Medium Demand
B000000134,Sample Product 134,Home|Kitchen|Appliances,4532.0,1391.0,0.76,4.4,20014,Great quality product with nice features.,Do not buy this waste of money.,-3141.0,0.6688000000000001,43.578643994277364,31,-0.2,Home,3,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0,14.37787356321839,3.3440000000000003,232,50.066643994277364,0.5563417515520463,Medium Demand
B000000135,Sample Product 135,Electronics|TV|Smart,2155.0,4970.0,0.65,2.9,38688,Great quality product with nice features.,"Amazing product, totally worth it!",2815.0,0.377,30.633600742576867,34,0.48750000000000004,Electronics,2,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,1,7.782739891369945,1.885,258,34.89110074257687,0.6157367510999938,Risky Product
B000000136,Sample Product 136,Electronics|TV|Smart,4820.0,7675.0,0.16,4.7,15887,Great quality product with nice features.,Really good for the price. Fast shipping.,2855.0,0.1504,45.46460111553928,41,0.44999999999999996,Electronics,2,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,2,2.069697759249609,0.752,258,47.41860111553928,0.5377793532638178,Medium Demand
B000000137,Sample Product 137,Electronics|TV|Smart,1376.0,8820.0,0.65,4.9,25257,Great quality product with nice features.,Do not buy this waste of money.,7444.0,0.6370000000000001,49.67080125940996,31,-0.2,Electronics,2,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,2,2.8632808071647204,3.1850000000000005,258,55.84080125940996,0.6427439575673557,High Demand
B000000138,Sample Product 138,Home|Kitchen|Appliances,2866.0,9706.0,0.37,3.0,30006,Great quality product with nice features.,Do not buy this waste of money.,6840.0,0.222,30.927557900278913,31,-0.2,Home,3,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,2,3.0911713196662203,1.1099999999999999,232,32.947557900278916,0.4676798866855524,Medium Demand
B000000139,Sample Product 139,Electronics|TV|Smart,402.0,7312.0,0.49,3.1,6639,Great quality product with nice features.,Do not buy this waste of money.,6910.0,0.3038,27.282688451658487,31,-0.2,Electronics,2,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,2,0.9078353616846712,1.519,258,30.120688451658488,0.2784177566150322,Low Demand
B000000140,Sample Product 140,Clothing|Men|Shirts,738.0,8019.0,0.73,3.5,37420,Great quality product with nice features.,"Amazing product, totally worth it!",7281.0,0.511,36.854955631018655,34,0.48750000000000004,Clothing,0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,2,4.665835411471321,2.5549999999999997,280,42.45245563101865,0.6722727043276474,High Demand
B000000141,Sample Product 141,Electronics|TV|Smart,155.0,5112.0,0.12,4.8,33378,Great quality product with nice features.,"It is okay, nothing special.",4957.0,0.1152,49.99527474580011,28,0.4285714285714286,Electronics,2,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,1,6.528065714844514,0.576,258,51.57584617437154,0.7003091521220627,High Demand
B000000142,Sample Product 142,Clothing|Men|Shirts,4921.0,1698.0,0.29,4.6,40709,Great quality product with nice features.,"Amazing product, totally worth it!",-3223.0,0.2668,48.82545359088631,34,0.48750000000000004,Clothing,0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0,23.960565038257798,1.3339999999999999,280,51.98095359088631,0.768008705774215,High Demand
B000000143,Sample Product 143,Clothing|Men|Shirts,625.0,5738.0,0.5,2.3,43117,Great quality product with nice features.,"It is okay, nothing special.",5113.0,0.22999999999999998,24.54490039133129,28,0.4285714285714286,Clothing,0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,1,7.512981355636871,1.15,280,27.273471819902717,0.5763599025289098,Medium Demand
B000000144,Sample Product 144,Clothing|Men|Shirts,4669.0,6589.0,0.34,3.2,36635,Great quality product with nice features.,Do not buy this waste of money.,1920.0,0.21760000000000002,33.62811725607321,31,-0.2,Clothing,0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,1,5.55918057663126,1.088,280,35.60411725607321,0.5446129829425592,Medium Demand
B000000145,Sample Product 145,Home|Kitchen|Appliances,4223.0,6757.0,0.51,3.7,16756,Great quality product with nice features.,Do not buy this waste of money.,2534.0,0.3774,35.98831403348268,31,-0.2,Home,3,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,1,2.4794317845516427,1.8870000000000002,232,39.56231403348268,0.4318860225423422,Medium Demand
B000000146,Sample Product 146,Home|Kitchen|Appliances,2225.0,8205.0,0.53,3.5,23383,Great quality product with nice features.,Really good for the price. Fast shipping.,5980.0,0.371,35.20932557376879,41,0.44999999999999996,Home,3,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,2,2.8495003655861564,1.855,232,39.36932557376879,0.5225510367066482,Medium Demand
B000000147,Sample Product 147,Home|Kitchen|Appliances,3387.0,4219.0,0.51,2.6,49768,Great quality product with nice features.,"It is okay, nothing special.",832.0,0.2652,28.11938370598653,28,0.4285714285714286,Home,3,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,1,11.793364928909952,1.326,232,31.199955134557957,0.6674919018056261,Risky Product
B000000148,Sample Product 148,Electronics|TV|Smart,464.0,802.0,0.22,4.6,22395,Great quality product with nice features.,Do not buy this waste of money.,338.0,0.2024,46.076533192156404,31,-0.2,Electronics,2,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0,27.889165628891657,1.012,258,47.9005331921564,0.5438684829124223,Medium Demand
B000000149,Sample Product 149,Clothing|Men|Shirts,4721.0,1486.0,0.7,4.0,2254,Great quality product with nice features.,"Terrible, broke after one day.",-3235.0,0.5599999999999999,30.883621007747116,30,-1.0,Clothing,0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0,1.5158036314727639,2.8,280,35.48362100774712,0.2897727683683925,Medium Demand
B000000150,Sample Product 150,Home|Kitchen|Appliances,1746.0,4940.0,0.72,4.5,37711,Great quality product with nice features.,Really good for the price. Fast shipping.,3194.0,0.648,47.41980131329161,41,0.44999999999999996,Home,3,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,1,7.632260675976523,3.2399999999999998,232,54.34980131329161,0.7710911488156229,High Demand
B000000151,Sample Product 151,Home|Kitchen|Appliances,1018.0,5409.0,0.37,4.6,45099,Great quality product with nice features.,"Amazing product, totally worth it!",4391.0,0.3404,49.29653261725753,34,0.48750000000000004,Home,3,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,1,8.3362292051756,1.702,232,53.188032617257534,0.8156988992526067,High Demand
B000000152,Sample Product 152,Electronics|TV|Smart,2897.0,3572.0,0.4,4.2,865,Great quality product with nice features.,Really good for the price. Fast shipping.,675.0,0.3360000000000001,28.408316615962228,41,0.44999999999999996,Electronics,2,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0,0.2420934788692975,1.6800000000000002,258,32.21831661596223,0.3759647549876439,Medium Demand
B000000153,Sample Product 153,Home|Kitchen|Appliances,1631.0,3624.0,0.23,3.3,34037,Great quality product with nice features.,"Terrible, broke after one day.",1993.0,0.1518,34.43626832763025,30,-1.0,Home,3,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0,9.38951724137931,0.759,232,34.95426832763025,0.46012434452413953,Medium Demand
B000000154,Sample Product 154,Electronics|TV|Smart,3445.0,8625.0,0.32,3.8,40223,Great quality product with nice features.,"It is okay, nothing special.",5180.0,0.2432,40.2884326232819,28,0.4285714285714286,Electronics,2,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,2,4.6629955947136565,1.216,258,43.14900405185333,0.6821951143907626,High Demand
B000000155,Sample Product 155,Computers|Laptops|Gaming,2006.0,3791.0,0.44,2.5,13667,Great quality product with nice features.,"Amazing product, totally worth it!",1785.0,0.22,23.807031533087955,34,0.48750000000000004,Computers,1,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,1,3.6041666666666665,1.1,230,26.494531533087955,0.328520730365861,Low Demand
B000000156,Sample Product 156,Home|Kitchen|Appliances,3186.0,4533.0,0.19,4.0,20956,Great quality product with nice features.,"Amazing product, totally worth it!",1347.0,0.15200000000000002,39.80091199367977,34,0.48750000000000004,Home,3,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,1,4.621967357741509,0.76,232,41.80841199367977,0.5194209172141523,Medium Demand
B000000157,Sample Product 157,Computers|Laptops|Gaming,4680.0,5605.0,0.45,2.5,45139,Great quality product with nice features.,"It is okay, nothing special.",925.0,0.225,26.793810125928815,28,0.4285714285714286,Computers,1,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,1,8.051908669282911,1.125,230,29.47238155450024,0.6096408982494812,Medium Demand
B000000158,Sample Product 158,Electronics|TV|Smart,2175.0,1203.0,0.43,4.1,37998,Great quality product with nice features.,Really good for the price. Fast shipping.,-972.0,0.35259999999999997,43.23579200254841,41,0.44999999999999996,Electronics,2,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0,31.559800664451828,1.763,258,47.21179200254841,0.7046859291181966,High Demand
B000000159,Sample Product 159,Clothing|Men|Shirts,813.0,8633.0,0.06,2.7,16310,Great quality product with nice features.,Do not buy this waste of money.,7820.0,0.0324,26.188906515697884,31,-0.2,Clothing,0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,2,1.8890433171183691,0.162,280,26.312906515697886,0.28285371587005004,Low Demand
B000000160,Sample Product 160,Home|Kitchen|Appliances,1162.0,1074.0,0.67,2.4,4055,Great quality product with nice features.,Really good for the price. Fast shipping.,-88.0,0.3216,19.939086108650447,41,0.44999999999999996,Home,3,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0,3.772093023255814,1.608,232,23.605086108650447,0.2518056928455186,Risky Product
B000000161,Sample Product 161,Electronics|TV|Smart,2076.0,6204.0,0.33,2.5,936,Great quality product with nice features.,"Terrible, broke after one day.",4128.0,0.165,17.106708205596057,30,-1.0,Electronics,2,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,1,0.1508460918614021,0.8250000000000001,258,17.756708205596055,0.09085666927852448,Low Demand
B000000162,Sample Product 162,Clothing|Men|Shirts,1396.0,8348.0,0.78,2.0,44941,Great quality product with nice features.,Do not buy this waste of money.,6952.0,0.31200000000000006,21.426256097063757,31,-0.2,Clothing,0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,2,5.382800335369505,1.56,280,24.34625609706376,0.5437079139292387,Risky Product
B000000163,Sample Product 163,Clothing|Men|Shirts,225.0,5708.0,0.7,4.2,22779,Great quality product with nice features.,Really good for the price. Fast shipping.,5483.0,0.588,42.14128059540493,41,0.44999999999999996,Clothing,0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,1,3.9900157645822385,2.94,280,48.471280595404934,0.6040902447109878,Medium Demand
B000000164,Sample Product 164,Computers|Laptops|Gaming,4732.0,7424.0,0.55,4.2,43299,Great quality product with nice features.,"It is okay, nothing special.",2692.0,0.4620000000000001,44.838813238760444,28,0.4285714285714286,Computers,1,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,2,5.831515151515151,2.3100000000000005,230,49.88738466733187,0.7730053729646882,High Demand
B000000165,Sample Product 165,Electronics|TV|Smart,3696.0,4328.0,0.79,3.5,48329,Great quality product with nice features.,"Terrible, broke after one day.",632.0,0.5529999999999999,37.75032717693695,30,-1.0,Electronics,2,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,1,11.164010164010165,2.765,258,42.28032717693695,0.6653389789644988,High Demand
B000000166,Sample Product 166,Clothing|Men|Shirts,3383.0,3730.0,0.14,2.5,48925,Great quality product with nice features.,"Terrible, broke after one day.",347.0,0.07,26.995160578758824,30,-1.0,Clothing,0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,1,13.113106405789333,0.35000000000000003,280,26.695160578758824,0.5057274425893556,Medium Demand
B000000167,Sample Product 167,Home|Kitchen|Appliances,1703.0,988.0,0.18,2.3,16710,Great quality product with nice features.,"Terrible, broke after one day.",-715.0,0.08279999999999998,22.36479166766778,30,-1.0,Home,3,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0,16.895854398382205,0.414,232,22.19279166766778,0.1984701344102224,Low Demand
B000000168,Sample Product 168,Home|Kitchen|Appliances,166.0,7614.0,0.55,2.1,9727,Great quality product with nice features.,Do not buy this waste of money.,7448.0,0.23100000000000004,19.283803568832493,31,-0.2,Home,3,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,2,1.2773473407747866,1.1550000000000002,232,21.393803568832496,0.21233650774516305,Risky Product
B000000169,Sample Product 169,Computers|Laptops|Gaming,332.0,3673.0,0.77,2.5,40543,Great quality product with nice features.,"Amazing product, totally worth it!",3341.0,0.385,26.525357707802165,34,0.48750000000000004,Computers,1,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0,11.035111594991834,1.925,230,30.862857707802167,0.6045078920800433,Risky Product
B000000170,Sample Product 170,Clothing|Men|Shirts,2256.0,2167.0,0.43,4.7,20246,Great quality product with nice features.,Do not buy this waste of money.,-89.0,0.4042,46.60408099303413,31,-0.2,Clothing,0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0,9.338560885608857,2.021,280,50.44608099303413,0.5554392743053463,Medium Demand
B000000171,Sample Product 171,Electronics|TV|Smart,1269.0,4614.0,0.32,2.7,34754,Great quality product with nice features.,Really good for the price. Fast shipping.,3345.0,0.1728,28.231412558943386,41,0.44999999999999996,Electronics,2,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,1,7.530660888407367,0.8640000000000001,258,30.409412558943387,0.5243567747573985,Medium Demand
B000000172,Sample Product 172,Home|Kitchen|Appliances,2258.0,4053.0,0.07,3.1,14253,Great quality product with nice features.,"Amazing product, totally worth it!",1795.0,0.0434,29.65085782899163,34,0.48750000000000004,Home,3,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,1,3.5157868771583622,0.21700000000000003,232,30.57235782899163,0.3568187835272135,Low Demand
B000000173,Sample Product 173,Clothing|Men|Shirts,4306.0,8261.0,0.74,2.3,21317,Great quality product with nice features.,Really good for the price. Fast shipping.,3955.0,0.3404,22.924806250072887,41,0.44999999999999996,Clothing,0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,2,2.5801258775114984,1.702,280,26.778806250072886,0.4048722349466578,Risky Product
B000000174,Sample Product 174,Clothing|Men|Shirts,1593.0,1500.0,0.31,2.7,37372,Great quality product with nice features.,"Amazing product, totally worth it!",-93.0,0.16740000000000002,28.42750025339985,34,0.48750000000000004,Clothing,0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0,24.89806795469687,0.8370000000000001,280,30.58900025339985,0.5498387341028268,Medium Demand
B000000175,Sample Product 175,Computers|Laptops|Gaming,4818.0,9542.0,0.06,3.6,19163,Great quality product with nice features.,Do not buy this waste of money.,4724.0,0.043199999999999995,35.498839672810846,31,-0.2,Computers,1,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,2,2.0080687414859058,0.216,230,35.730839672810845,0.39864782110782954,Medium Demand
B000000176,Sample Product 176,Home|Kitchen|Appliances,4107.0,1888.0,0.42,3.8,15961,Great quality product with nice features.,"Terrible, broke after one day.",-2219.0,0.3192,36.77627147045662,30,-1.0,Home,3,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0,8.449444150344098,1.5959999999999999,232,38.96827147045662,0.3656983906937496,Medium Demand
B000000177,Sample Product 177,Home|Kitchen|Appliances,2572.0,5950.0,0.07,2.7,30792,Great quality product with nice features.,"It is okay, nothing special.",3378.0,0.03780000000000001,27.90461521009089,28,0.4285714285714286,Home,3,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,1,5.174256427491178,0.18900000000000003,232,28.711186638662316,0.4619290062598483,Medium Demand
B000000178,Sample Product 178,Electronics|TV|Smart,2760.0,4212.0,0.2,2.2,42231,Great quality product with nice features.,"Terrible, broke after one day.",1452.0,0.08800000000000002,23.4320537143076,30,-1.0,Electronics,2,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,1,10.023973415618324,0.44000000000000006,258,23.3120537143076,0.42120667831957087,Medium Demand
B000000179,Sample Product 179,Home|Kitchen|Appliances,2839.0,1867.0,0.44,3.2,25217,Great quality product with nice features.,Do not buy this waste of money.,-972.0,0.2816,32.433002573546155,31,-0.2,Home,3,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0,13.499464668094218,1.4080000000000001,232,35.049002573546154,0.45138231571333853,Medium Demand
B000000180,Sample Product 180,Electronics|TV|Smart,1861.0,8689.0,0.06,2.7,32468,Great quality product with nice features.,"Amazing product, totally worth it!",6828.0,0.0324,28.047710880800793,34,0.48750000000000004,Electronics,2,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,2,3.7362485615650174,0.162,258,28.859210880800795,0.4805014428003134,Medium Demand
B000000181,Sample Product 181,Home|Kitchen|Appliances,3614.0,9513.0,0.45,2.7,46935,Great quality product with nice features.,"Terrible, broke after one day.",5899.0,0.24300000000000002,29.04265867663538,30,-1.0,Home,3,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,2,4.933256253941559,1.215,232,30.47265867663538,0.538735760351998,Medium Demand
B000000182,Sample Product 182,Computers|Laptops|Gaming,2075.0,954.0,0.16,4.9,7755,Great quality product with nice features.,Do not buy this waste of money.,-1121.0,0.15680000000000002,43.885487880176456,31,-0.2,Computers,1,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0,8.120418848167539,0.784,230,45.25348788017645,0.4355075643421132,Medium Demand
B000000183,Sample Product 183,Home|Kitchen|Appliances,2462.0,3272.0,0.39,3.8,47015,Great quality product with nice features.,Really good for the price. Fast shipping.,810.0,0.2964,40.88132434351145,41,0.44999999999999996,Home,3,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0,14.364497402994195,1.482,232,44.29532434351145,0.7522090440600326,High Demand
B000000184,Sample Product 184,Electronics|TV|Smart,976.0,4226.0,0.69,3.7,4079,Great quality product with nice features.,"It is okay, nothing special.",3250.0,0.5105999999999999,30.76125338937337,28,0.4285714285714286,Electronics,2,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,1,0.9649869884078542,2.553,258,36.2958248179448,0.3824155351007862,Medium Demand
B000000185,Sample Product 185,Electronics|TV|Smart,3912.0,7732.0,0.59,3.2,12854,Great quality product with nice features.,"Terrible, broke after one day.",3820.0,0.3776,30.276761983039968,30,-1.0,Electronics,2,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,2,1.6622268201215569,1.888,258,33.05276198303997,0.29460785968296066,Risky Product
B000000186,Sample Product 186,Computers|Laptops|Gaming,3548.0,5306.0,0.49,3.3,4043,Great quality product with nice features.,"Amazing product, totally worth it!",1758.0,0.32339999999999997,27.40646561446319,34,0.48750000000000004,Computers,1,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,1,0.761824006029772,1.617,230,31.12796561446319,0.3265097002893134,Low Demand
B000000187,Sample Product 187,Home|Kitchen|Appliances,1412.0,2690.0,0.66,3.6,49053,Great quality product with nice features.,Really good for the price. Fast shipping.,1278.0,0.4752,38.88243723998837,41,0.44999999999999996,Home,3,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0,18.228539576365662,2.3760000000000003,232,44.084437239988375,0.7776346965222107,High Demand
B000000188,Sample Product 188,Home|Kitchen|Appliances,1560.0,9608.0,0.53,4.1,14390,Great quality product with nice features.,Do not buy this waste of money.,8048.0,0.4346,39.25486898969771,31,-0.2,Home,3,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,2,1.4975543761057342,2.173,232,43.40086898969771,0.4524949068772225,Medium Demand
B000000189,Sample Product 189,Computers|Laptops|Gaming,2809.0,3375.0,0.29,4.1,30426,Great quality product with nice features.,"It is okay, nothing special.",566.0,0.23779999999999996,42.324651169551835,28,0.4285714285714286,Computers,1,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0,9.012440758293838,1.1889999999999998,230,45.131222598123266,0.6206199832955904,High Demand
B000000190,Sample Product 190,Home|Kitchen|Appliances,2424.0,6092.0,0.27,2.5,2576,Great quality product with nice features.,"Amazing product, totally worth it!",3668.0,0.135,19.63595302663091,34,0.48750000000000004,Home,3,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,1,0.42278023961923517,0.675,232,21.473453026630914,0.21124648529323123,Low Demand
B000000191,Sample Product 191,Home|Kitchen|Appliances,1833.0,1940.0,0.28,3.5,39523,Great quality product with nice features.,Do not buy this waste of money.,107.0,0.196,37.046321764601984,31,-0.2,Home,3,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0,20.362184441009788,0.9800000000000001,232,38.80632176460198,0.5947235248026037,High Demand
B000000192,Sample Product 192,Electronics|TV|Smart,1705.0,9427.0,0.42,3.2,28180,Great quality product with nice features.,Do not buy this waste of money.,7722.0,0.2688,32.78849046714704,31,-0.2,Electronics,2,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,2,2.988969028425965,1.344,258,35.27649046714704,0.4761709360496654,Medium Demand
B000000193,Sample Product 193,Home|Kitchen|Appliances,2663.0,6559.0,0.32,4.6,34755,Great quality product with nice features.,"Terrible, broke after one day.",3896.0,0.2944,48.09809449061184,30,-1.0,Home,3,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,1,5.298018292682927,1.472,232,50.042094490611845,0.605615815803749,High Demand
B000000194,Sample Product 194,Home|Kitchen|Appliances,3521.0,7510.0,0.25,3.9,18625,Great quality product with nice features.,"Terrible, broke after one day.",3989.0,0.195,38.346023559018256,30,-1.0,Home,3,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,2,2.4796964452136865,0.975,232,39.29602355901826,0.3827837381712977,Medium Demand
B000000195,Sample Product 195,Computers|Laptops|Gaming,3617.0,7617.0,0.58,3.6,20351,Great quality product with nice features.,"Amazing product, totally worth it!",4000.0,0.41759999999999997,35.715364078103455,34,0.48750000000000004,Computers,1,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,2,2.6714360724599633,2.088,230,40.378864078103454,0.5129510841721415,Medium Demand
B000000196,Sample Product 196,Computers|Laptops|Gaming,2497.0,9653.0,0.22,2.3,26682,Great quality product with nice features.,Do not buy this waste of money.,7156.0,0.1012,23.441098456218587,31,-0.2,Computers,1,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,2,2.7638284648850218,0.506,230,24.253098456218588,0.3526274486167199,Medium Demand
B000000197,Sample Product 197,Clothing|Men|Shirts,3835.0,3489.0,0.4,3.8,23989,Great quality product with nice features.,"Terrible, broke after one day.",-346.0,0.30400000000000005,38.32449095216821,30,-1.0,Clothing,0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0,6.873638968481376,1.52,280,40.36449095216821,0.4362799107950094,Medium Demand
B000000198,Sample Product 198,Electronics|TV|Smart,2970.0,9718.0,0.49,2.4,15471,Great quality product with nice features.,"It is okay, nothing special.",6748.0,0.2352,23.152289322463382,28,0.4285714285714286,Electronics,2,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,2,1.591830435229962,1.176,258,25.93286075103481,0.33541113512489557,Low Demand
B000000199,Sample Product 199,Home|Kitchen|Appliances,1260.0,6728.0,0.77,3.0,24705,Great quality product with nice features.,"It is okay, nothing special.",5468.0,0.46199999999999997,30.34440422429028,28,0.4285714285714286,Home,3,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,1,3.67142220240749,2.31,232,35.39297565286171,0.5068961571247751,Risky Product
